台灣頻道,#genre#
Starz Comedy,https://z88.ubtvfans.com/live/rx3/1118/cba707ea004d6d7a04b017a378e0c660/index.m3u8
Starz Edge,https://z88.ubtvfans.com/live/rx3/1119/7b7829be42ee216ac962dc3e01aa54be/index.m3u8
Starz Kids Family,https://z88.ubtvfans.com/live/rx3/1120/8efa70efae8eb4a12d6de31a67c1170b/index.m3u8
World Fishing net,https://z88.ubtvfans.com/live/rx3/1531/dd7f368b7fef8417e711db58a61dbca7/index.m3u8
Starz Encore,https://z88.ubtvfans.com/live/rx3/1121/49ed49b99ffce28eed5c1a7c8f137cbd/index.m3u8
Starz Encore Westerns,https://z88.ubtvfans.com/live/rx3/1122/e3ba3c97ab6c1e807eef6508adc0a9b7/index.m3u8
Bravo,https://z88.ubtvfans.com/live/rx3/1525/3b913d3ca6b751c1ca53ce03810a8015/index.m3u8
Babytv,https://z88.ubtvfans.com/live/rx3/1522/a7250fed1c869c84353867c53483d292/index.m3u8
WFLD-DT Fox 32.1,https://z88.ubtvfans.com/live/rx3/2431/8e0967b5a45212039e4210b51123a09b/index.m3u8
CBS2-WBBM-TV,https://z88.ubtvfans.com/live/rx3/2822/27b83150a81f2e85efc5f2f41f525765/index.m3u8
ken5,https://z88.ubtvfans.com/live/rx3/2429/18480cbec18ffb50be9d6c893d7f058b/index.m3u8
VH1,https://z88.ubtvfans.com/live/rx3/1532/f5f32b8da9420850d29e777876d0754f/index.m3u8
woai,https://z88.ubtvfans.com/live/rx3/2430/5762fc07c789d1d7e375c67bd778107e/index.m3u8
TLC,https://z88.ubtvfans.com/live/rx3/1533/ed4410c43ae2094bb66831a1b06b7c40/index.m3u8
TNT,https://z88.ubtvfans.com/live/rx3/1524/65d939cc18f0d92200d496a0666efe54/index.m3u8
ksat12,https://z88.ubtvfans.com/live/rx3/2428/1dbbda2ced7d2655c30be249f70e1bea/index.m3u8
National Geographic,https://z88.ubtvfans.com/live/rx6/294/7868630ad0bc70634068f8d708b87f21/index.m3u8
Syfy,https://z88.ubtvfans.com/live/rx3/1537/29f6d268ced6ae70db4740a389d02c62/index.m3u8
加拿大,#genre#
The Weather Network,https://z88.ubtvfans.com/live/rx3/1251/1f4185e77e8b5f5fa1b8d6b3d0078891/index.m3u8
CP 24 Canada,https://z88.ubtvfans.com/live/rx3/1247/1ee88c8bc1c3e39842c2a3ceaa160ded/index.m3u8
CBC,https://z88.ubtvfans.com/live/rx4/1252/55bca24ecbe4f0d57aabb3f2ebcafbdc/index.m3u8
CTV,https://z88.ubtvfans.com/live/rx3/1253/0250d97a890ffad686a524f3be9cede4/index.m3u8
CHCH,https://z88.ubtvfans.com/live/rx3/1256/d8c895996a56cb852f50ae4cd4fe8f98/index.m3u8
CTV 2,https://z88.ubtvfans.com/live/rx3/1257/7cd75b2af7e124f3f10b72776491f6a4/index.m3u8
OMNI 1,https://z88.ubtvfans.com/live/rx4/1258/9edf135bc7cf8f9975db629f29554ffe/index.m3u8
OMNI 2,https://z88.ubtvfans.com/live/rx3/1259/35f103615bee5974cd9202f5e54f0196/index.m3u8
TVO,https://z88.ubtvfans.com/live/rx4/1260/21652fe8b7093e530e76dfcabd1c7f08/index.m3u8
Discovery Canada,https://z88.ubtvfans.com/live/rx4/1261/06bdcd78476bb7a52068b10964484040/index.m3u8
TLC Canada,https://z88.ubtvfans.com/live/rx4/1262/adc7d3ca892336cdf136b5486b00239f/index.m3u8
Love Nature,https://z88.ubtvfans.com/live/rx3/1263/2ee2a85a701bcd8faa3df3bf5d2180b8/index.m3u8
Food Network Canada,https://z88.ubtvfans.com/live/rx4/1265/5ed3c78b7575c60ebd1a0a3d77f013da/index.m3u8
Cooking Channel Canada,https://z88.ubtvfans.com/live/rx3/1266/b9d5a360c02c7100d2e18db15fb48280/index.m3u8
CTV Comedy,https://z88.ubtvfans.com/live/rx3/1267/e5ab1131be9b5c5877b88a91bc6de713/index.m3u8
CTV Sci-Fi,https://z88.ubtvfans.com/live/rx4/1268/40d72a73a264fc7892fe1235cadeebf4/index.m3u8
Crave 1,https://z88.ubtvfans.com/live/rx3/1269/62b9c6dba40cdd16faa6239999a46d82/index.m3u8
Crave 2,https://z88.ubtvfans.com/live/rx4/1270/d0d19bb0f8a4710156f70f0fcec865f8/index.m3u8
Crave 3,https://z88.ubtvfans.com/live/rx4/1271/9d62c42a14ef1625e500822d267e5305/index.m3u8
TSN 1,https://z88.ubtvfans.com/live/rx3/1273/f23f14947cefbb8616712f2b89963cf8/index.m3u8
TSN 2,https://z88.ubtvfans.com/live/rx3/1274/86de5062a3db4568ac97842cf4897b75/index.m3u8
TSN 3,https://z88.ubtvfans.com/live/rx3/1275/47f2960010cd38e38a1f224152c5733c/index.m3u8
TSN 4,https://z88.ubtvfans.com/live/rx4/1276/d28187684ff3010df0e3b25f1e2fa933/index.m3u8
TSN 5,https://z88.ubtvfans.com/live/rx3/1277/753c0a9016ea920d0345bb3f6715a5c0/index.m3u8
SportNet ON,https://z88.ubtvfans.com/live/rx4/1278/6004c399c69d90c64257dc4748a83c87/index.m3u8
SportNet One,https://z88.ubtvfans.com/live/rx4/1279/f311772341fe59a162a61cd5f3da1f4c/index.m3u8
SportNet World,https://z88.ubtvfans.com/live/rx3/1280/2938972177ab24dc28df73782d6159af/index.m3u8
SportNet 360,https://z88.ubtvfans.com/live/rx4/1281/367c4a59c51840b40302fea9dadc4c7b/index.m3u8
NBA CA,https://z88.ubtvfans.com/live/rx4/1282/0b76ff1886531cacf86e289f3a0b05a9/index.m3u8
TreeHouse,https://z88.ubtvfans.com/live/rx3/1283/5f3ee4fa96896906b1370a344eb6505f/index.m3u8
Teletoon,https://z88.ubtvfans.com/live/rx4/1284/6a7f5b2719de1822b5b5b6ab245a99d3/index.m3u8
YTV,https://z88.ubtvfans.com/live/rx3/1285/6a471ce047aaff86981fef89ee8ca359/index.m3u8
新時代東部,https://z88.ubtvfans.com/live/rx3/1286/a8d6b7c5839888962b60049913b5a891/index.m3u8
（時移）新時代東,https://z88.ubtvfans.com/live/rx4/1287/3a88005925f3ccce0dc5d66070400e02/index.m3u8
新時代2,https://z88.ubtvfans.com/live/rx3/1288/99d190e454892806c4594d0ed8af9afc/index.m3u8
城市電視,https://z88.ubtvfans.com/live/rx4/1289/0bae9e9455a9e8cf7ffda9d078043e09/index.m3u8
Sportsnet P,https://z88.ubtvfans.com/live/rx4/3074/2b846710a8155e1d92b86fde5e75b296/index.m3u8
Global,https://z88.ubtvfans.com/live/rx3/1254/86a28f7403fe993281392c82164037ce/index.m3u8
City,https://z88.ubtvfans.com/live/rx4/1255/ef7550ab56cb58b9ea509fa398d9b8d2/index.m3u8
HGTV Canada,https://z88.ubtvfans.com/live/rx4/1264/5879a8b4e7c36be952ca78b8f4644b9d/index.m3u8
Business Network News,https://z88.ubtvfans.com/live/rx4/1250/8052654c2247e8bc596314a3896cd5e9/index.m3u8
CTV News,https://z88.ubtvfans.com/live/rx4/1249/f807312ebab634513a5a4e6f42e4158c/index.m3u8
CBC News,https://z88.ubtvfans.com/live/rx4/1248/dcb85905b797db802ab412226aef9e43/index.m3u8
Crave 4,https://z88.ubtvfans.com/live/rx4/1272/ae86dcdfa0ec86f9faf52894ecff926f/index.m3u8
英國頻道,#genre#
bt espn hd,https://z88.ubtvfans.com/live/rx3/2790/66f2cd7e363487d1252c7f367bb554bc/index.m3u8
GB News,https://z88.ubtvfans.com/live/rx6/77/3fa5a68553a8d34e7d619f50a550f725/index.m3u8
TalkTV,https://z88.ubtvfans.com/live/rx6/309/3aa5f4723a63fcbaaf52711a6a3bc5a2/index.m3u8
BBC three cbbc,https://z88.ubtvfans.com/live/rx3/1384/b3049c8fb0ba301fd6818cdaf92c89ce/index.m3u8
BBC four cbeebies,https://z88.ubtvfans.com/live/rx3/1383/890b473f56bd4657156025ac86138075/index.m3u8
True entertainment,https://z88.ubtvfans.com/live/rx3/1386/b199786163372ee92a1761d89c40733d/index.m3u8
Discovery turbo,https://z88.ubtvfans.com/live/rx3/1387/be64f0e3ab05b76867c82c767579ee7d/index.m3u8
sky_docu_hd,https://z88.ubtvfans.com/live/rx3/1388/a68caea2369d23a8f5303cb4bd9f8f82/index.m3u8
E ent,https://z88.ubtvfans.com/live/rx3/1392/9725ad4da8cb5b7394f43062c7969d92/index.m3u8
BBC red button,https://z88.ubtvfans.com/live/rx3/1393/5a0f3cd46e979daedf3c816d0478fd3a/index.m3u8
E4,https://z88.ubtvfans.com/live/rx3/1397/d370e5d82497b7690040cb25ac70ed83/index.m3u8
Alibi,https://z88.ubtvfans.com/live/rx3/1398/1d82b0ecd48c5f8d8ae0c8eea70596d2/index.m3u8
5 star,https://z88.ubtvfans.com/live/rx3/1400/5e731dedc4b28e53a2565fc58480aeb1/index.m3u8
Itv 1,https://z88.ubtvfans.com/live/rx3/1401/a3e8c8d0114e5b3976232f858833c65f/index.m3u8
Itv 2,https://z88.ubtvfans.com/live/rx3/1402/047bc8183857dce66042b9b39b01ee32/index.m3u8
Itv 3,https://z88.ubtvfans.com/live/rx3/1403/4801b65a741b604c77ff20ade004a104/index.m3u8
Itv 4,https://z88.ubtvfans.com/live/rx3/1404/1da9fa0d542e53fec00b9f6b55ab815c/index.m3u8
discovery channel,https://z88.ubtvfans.com/live/rx3/1406/9b3edb2ea02164d837feafd8ecea5a74/index.m3u8
Comedy Central,https://z88.ubtvfans.com/live/rx3/1408/29fd22a8efdef9fe4fad83e36b4b2b7b/index.m3u8
Rte1,https://z88.ubtvfans.com/live/rx3/1409/6e23b999ae8ea7bef666830e9c316594/index.m3u8
Rte2,https://z88.ubtvfans.com/live/rx3/1410/9455e8d082bb884db4d0fa9ea1ab9018/index.m3u8
Premiersp,https://z88.ubtvfans.com/live/rx3/1411/5b143685850adfe910301ac9f9bdbbf3/index.m3u8
Freesports,https://z88.ubtvfans.com/live/rx3/1412/92cd4507b6a57a21a0bd474916167215/index.m3u8
History,https://z88.ubtvfans.com/live/rx3/1413/8e2baabe125b5f1520dfa7321c3a2c8d/index.m3u8
CNBC,https://z88.ubtvfans.com/live/rx3/1414/0ced12fbfe93f15a1df9b651d63c35c5/index.m3u8
Aljazeera,https://z88.ubtvfans.com/live/rx3/1415/066e50e2961dfaa06b678c0ae2316b14/index.m3u8
Tv3 virgin,https://z88.ubtvfans.com/live/rx3/1416/8e5a3ff4be6c3409c47fa60ed99f73b0/index.m3u8
Home,https://z88.ubtvfans.com/live/rx3/1417/71e3efeaad5f2243fef3019897e99aa1/index.m3u8
Dave,https://z88.ubtvfans.com/live/rx3/1418/850a2ad1806a3cfd39f3af7bafc7c596/index.m3u8
Film 4,https://z88.ubtvfans.com/live/rx3/1419/e038ea33951520edc0b529181a6755ee/index.m3u8
More 4,https://z88.ubtvfans.com/live/rx3/1420/762b87a639f57707bf280541f736a016/index.m3u8
Food Network 英,https://z88.ubtvfans.com/live/rx3/1421/652b97a2d7d84b684627d693b4a28f58/index.m3u8
Gold,https://z88.ubtvfans.com/live/rx3/1422/af342eb9518b028bf1bf44aa38095134/index.m3u8
Syfy,https://z88.ubtvfans.com/live/rx3/1423/a7997f3d00b2c56f629dbff1663818a6/index.m3u8
discovery science,https://z88.ubtvfans.com/live/rx3/1424/4e346dc2a05fc60a13ba64383a689437/index.m3u8
Discovery investigation,https://z88.ubtvfans.com/live/rx3/1426/4c8d6ca39eff3c6088eda3c233258a19/index.m3u8
Tg4,https://z88.ubtvfans.com/live/rx3/1427/677eb2035f6e35e74fe486c23985650c/index.m3u8
Real live,https://z88.ubtvfans.com/live/rx3/1428/8b6f53bd2403adc3d8f483695f0354a3/index.m3u8
Cartoonito,https://z88.ubtvfans.com/live/rx3/1429/34c11060106f98e9992b13b954c6420e/index.m3u8
Watch,https://z88.ubtvfans.com/live/rx3/1430/7ccf67d20c6690e6c6ed68e89a7b4ba8/index.m3u8
Challenge,https://z88.ubtvfans.com/live/rx3/1431/9cc80962210206ef5da834fbaca8d25b/index.m3u8
Pick,https://z88.ubtvfans.com/live/rx3/1433/81350c14f49adf15700f57d056810caf/index.m3u8
Nat Geo Wild,https://z88.ubtvfans.com/live/rx3/1434/4733acabe9925f582844e1d88b2922e2/index.m3u8
Nick jr,https://z88.ubtvfans.com/live/rx3/1435/611f1f290df349e61b650653652b524b/index.m3u8
Quest,https://z88.ubtvfans.com/live/rx3/1436/72e68173a964e028761a36182901af9d/index.m3u8
Sky News,https://z88.ubtvfans.com/live/rx3/169/8e870b0b0ca0864367bd6fff5395c42e/index.m3u8
BT Sport 2,https://z88.ubtvfans.com/live/rx3/166/d982086946b7508e3bef1b68ba5591b7/index.m3u8
BT Sport 3,https://z88.ubtvfans.com/live/rx3/167/6d2a177a24cbac7e1ef62a401b9e5450/index.m3u8
BT Sport 1,https://z88.ubtvfans.com/live/rx3/165/24c82b44c37dcf98816f3599f08688d0/index.m3u8
Sky Sports 1,https://z88.ubtvfans.com/live/rx3/172/0aa7a5aeb880d1cbdaa993c0d7fafc6e/index.m3u8
Sky Sport 2,https://z88.ubtvfans.com/live/rx3/171/165abbee8f9a10ecbc2cde414509f5a2/index.m3u8
Sky Sports F1,https://z88.ubtvfans.com/live/rx3/182/fa36182a5e59864adfc621ad26b4204c/index.m3u8
Sky Sport 3,https://z88.ubtvfans.com/live/rx3/183/62589d7b7cfa15a74915e9471032c0aa/index.m3u8
Sky Sport 4,https://z88.ubtvfans.com/live/rx3/417/8e02b9ae5f6898ae8f2d340e1927ff56/index.m3u8
Sky Sport 5,https://z88.ubtvfans.com/live/rx3/418/b7ac5780e5a97962129b0b09f9a106ce/index.m3u8
sky sports racing hd,https://z88.ubtvfans.com/live/rx3/2778/51f1b5ac0c1a6c4aec4fa67ca12132e4/index.m3u8
sky news hd,https://z88.ubtvfans.com/live/rx3/2779/7a4315c8ed4cd6bba0c418218b4e8d83/index.m3u8
UK Euro Sport 1,https://z88.ubtvfans.com/live/rx3/3226/746f1e614ee8106a2ef9932bfc3c6bb5/index.m3u8
UK Euro Sport 2,https://z88.ubtvfans.com/live/rx3/3227/53c287b4819145e199e757405a5536b6/index.m3u8
sky sports mix,https://z88.ubtvfans.com/live/rx3/2780/493504c1187efa40be936d0e86de9c1f/index.m3u8
sky sports arena,https://z88.ubtvfans.com/live/rx3/2781/73a1b982aa673e4c829ece3824d9fc28/index.m3u8
sky sports football,https://z88.ubtvfans.com/live/rx3/2782/587f1f037511bfe22a9712eba3b8aff4/index.m3u8
sky sports premier league,https://z88.ubtvfans.com/live/rx3/2783/09a0960767adcd947954d242971951e8/index.m3u8
sky sports the open,https://z88.ubtvfans.com/live/rx3/2784/fad281403dbe3d7ca781a3af8ab9c6bb/index.m3u8
sky sports action,https://z88.ubtvfans.com/live/rx3/2785/0ad11dbb55c7faddeac1a3c6d08bd278/index.m3u8
sky sports cricket,https://z88.ubtvfans.com/live/rx3/2786/2f513c311498fa93c5c5715d23d07827/index.m3u8
sky sports main event,https://z88.ubtvfans.com/live/rx3/2787/540958cfc667da8028df5cba48468db7/index.m3u8
sky sports f1,https://z88.ubtvfans.com/live/rx3/3237/ed636b06dc881ff4e47522a0cdfecb03/index.m3u8
cbs action,https://z88.ubtvfans.com/live/rx3/3238/71b9c87be7fc341fdb9615f72814b188/index.m3u8
Russia Today,https://z88.ubtvfans.com/live/rx3/3239/9d801bf22168c3fea20abb20764f033f/index.m3u8
4seven hd,https://z88.ubtvfans.com/live/rx3/3240/3ada7c0ec136dd098b10c0ac6effbb56/index.m3u8
racing uk hd,https://z88.ubtvfans.com/live/rx3/3241/c21c31b721c5fbfc98f278c448c3d474/index.m3u8
vault,https://z88.ubtvfans.com/live/rx3/3242/76330ceeaf9974c734723cceec7b45f2/index.m3u8
sky greats,https://z88.ubtvfans.com/live/rx3/3243/d80cf3a4229ddba773fe8e25e70635ae/index.m3u8
hoem and health,https://z88.ubtvfans.com/live/rx3/3244/8ed157d34258841cd1e2aaa12f96be28/index.m3u8
channel 4 hd,https://z88.ubtvfans.com/live/rx3/3245/556c03e717ef3c2ff3149be3be54a068/index.m3u8
citv,https://z88.ubtvfans.com/live/rx3/3246/4f731af85e4174c72a3f41f9df307d73/index.m3u8
channel 5,https://z88.ubtvfans.com/live/rx3/3247/e35f1966085d9e126ff649963014fc3a/index.m3u8
sony tv,https://z88.ubtvfans.com/live/rx3/3248/1ac8f3e76393aad31253499179021c13/index.m3u8
nickelodeon,https://z88.ubtvfans.com/live/rx3/3249/b795b9a9c282a6ddc9fd21a3ca1b6838/index.m3u8
法國頻道,#genre#
FRANCE 24,https://z88.ubtvfans.com/live/rx6/1042/431c36701047742d2dbc22cb72272da1/index.m3u8
Franceinfo,https://z88.ubtvfans.com/live/rx6/376/ad9c234bc70aa25573d9d4ccab1d44c9/index.m3u8
Euronews français,https://z88.ubtvfans.com/live/rx6/101
